id,date,tour,court,break,ref,time,home,away,h_coef,a_coef
678YVG7i,24/06,ATP - ОДИНОЧНЫЙ РАЗРЯД. Истбурн (Великобритания),трава,2,https://www.flashscore.ru.com/match/678YVG7i/#/match-summary/match-summary,16:00,Кресси М. (Сша),Дрейпер Дж. (Вел),1.91,1.90
8KYdu4j3,24/06,ATP - ОДИНОЧНЫЙ РАЗРЯД. Истбурн (Великобритания),трава,2,https://www.flashscore.ru.com/match/8KYdu4j3/#/match-summary/match-summary,17:30,Фриц Т. (Сша),Де Минаур А. (Авс),1.97,1.84
EFUuvBH3,24/06,ATP - ОДИНОЧНЫЙ РАЗРЯД. Майорка (Испания),трава,2,https://www.flashscore.ru.com/match/EFUuvBH3/#/match-summary/match-summary,16:00,Бонзи Б. (Фра),Циципас С. (Гре),3.00,1.40
Qwzo6uiq,24/06,ATP - ОДИНОЧНЫЙ РАЗРЯД. Майорка (Испания),трава,2,https://www.flashscore.ru.com/match/Qwzo6uiq/#/match-summary/match-summary,18:00,Баутиста-Агут Р. (Исп),Белье А. (Шва),-,-
4UYZtHR7,24/06,WTA - ОДИНОЧНЫЙ РАЗРЯД. Бад Хомбург (Германия),трава,2,https://www.flashscore.ru.com/match/4UYZtHR7/#/match-summary/match-summary,15:30,Андрееску Б. (Кан),Халеп С. (Рум),2.65,1.49
4jIHfteE,24/06,WTA - ОДИНОЧНЫЙ РАЗРЯД. Бад Хомбург (Германия),трава,2,https://www.flashscore.ru.com/match/4jIHfteE/#/match-summary/match-summary,19:00,Корне А. (Фра),Гарсия К. (Фра),1.65,2.25
Wjuyui2c,24/06,WTA - ОДИНОЧНЫЙ РАЗРЯД. Истбурн (Великобритания),трава,2,https://www.flashscore.ru.com/match/Wjuyui2c/#/match-summary/match-summary,13:00,Хаддад Майа Б. (Бра),Квитова П. (Чех),1.81,2.02
z7zhu0dt,24/06,WTA - ОДИНОЧНЫЙ РАЗРЯД. Истбурн (Великобритания),трава,2,https://www.flashscore.ru.com/match/z7zhu0dt/#/match-summary/match-summary,14:30,Остапенко Е. (Лат),Джорджи К. (Ита),1.60,2.35
KpDM2FrT,24/06,ATP - ПАРНЫЙ РАЗРЯД. Истбурн (Великобритания),трава,2,https://www.flashscore.ru.com/match/KpDM2FrT/#/match-summary/match-summary,14:00,Мектич Н./Павич М.,Мидделкоп М./Сэвилл Л.,1.25,3.45
b5uNVDCF,24/06,ATP - ПАРНЫЙ РАЗРЯД. Майорка (Испания),трава,2,https://www.flashscore.ru.com/match/b5uNVDCF/#/match-summary/match-summary,13:30,Аревало М./Ройер Ж.,Матос Р./Вега-Эрнандес Д.,1.50,2.69
bFWFDaYt,24/06,WTA - ПАРНЫЙ РАЗРЯД. Бад Хомбург (Германия),трава,2,https://www.flashscore.ru.com/match/bFWFDaYt/#/match-summary/match-summary,13:00,Ходзуми Э./Ниномия М.,Михаликова Т./Саснович А.,1.44,2.46
SO3g8DFp,24/06,WTA - ПАРНЫЙ РАЗРЯД. Бад Хомбург (Германия),трава,2,https://www.flashscore.ru.com/match/SO3g8DFp/#/match-summary/match-summary,17:00,Калашникова О./Нил И.,Росольска А./Рутлифф Э.,2.24,1.55
UTZhtpyc,24/06,WTA - ПАРНЫЙ РАЗРЯД. Истбурн (Великобритания),трава,2,https://www.flashscore.ru.com/match/UTZhtpyc/#/match-summary/match-summary,15:30,Сюй Ифань/Ян Ч.,Киченок Л./Остапенко Е.,1.85,1.85
2mR97Rjc,24/06,ЧЕЛЛЕНДЖЕР МУЖЧИНЫ - ОДИНОЧНЫЙ РАЗРЯД. Буэнос Айрес (Аргентина),грунт,2,https://www.flashscore.ru.com/match/2mR97Rjc/#/match-summary/match-summary,16:00,Реис Да Сильва Ж. (Бра),Мелигени Родригес Алвес Ф. (Бра),4.10,1.20
QkMVrTe6,24/06,ЧЕЛЛЕНДЖЕР МУЖЧИНЫ - ОДИНОЧНЫЙ РАЗРЯД. Буэнос Айрес (Аргентина),грунт,2,https://www.flashscore.ru.com/match/QkMVrTe6/#/match-summary/match-summary,16:00,Уэртас Дель Пино А. (Пер),Комесана Ф. (Арг),4.96,1.18
ImyXuXni,24/06,ЧЕЛЛЕНДЖЕР МУЖЧИНЫ - ОДИНОЧНЫЙ РАЗРЯД. Буэнос Айрес (Аргентина),грунт,2,https://www.flashscore.ru.com/match/ImyXuXni/#/match-summary/match-summary,17:30,Виллануэва Г. (Арг),Жазири М. (Тун),1.46,2.55
rJtQqhvC,24/06,ЧЕЛЛЕНДЖЕР МУЖЧИНЫ - ОДИНОЧНЫЙ РАЗРЯД. Буэнос Айрес (Аргентина),грунт,2,https://www.flashscore.ru.com/match/rJtQqhvC/#/match-summary/match-summary,17:30,Фикович Х.-П. (Арг),Навоне М. (Арг),-,-
8Y50GnGo,24/06,ЧЕЛЛЕНДЖЕР МУЖЧИНЫ - ОДИНОЧНЫЙ РАЗРЯД. Милан (Италия),грунт,2,https://www.flashscore.ru.com/match/8Y50GnGo/#/match-summary/match-summary,12:00,Кориа Ф. (Арг),Дардери Л. (Ита),1.52,2.37
8vynx5Rp,24/06,ЧЕЛЛЕНДЖЕР МУЖЧИНЫ - ОДИНОЧНЫЙ РАЗРЯД. Милан (Италия),грунт,2,https://www.flashscore.ru.com/match/8vynx5Rp/#/match-summary/match-summary,13:30,Мочизуки Ш. (Япо),Шевченко А. (Рос),3.10,1.32
x4GPhKPQ,24/06,ЧЕЛЛЕНДЖЕР МУЖЧИНЫ - ОДИНОЧНЫЙ РАЗРЯД. Милан (Италия),грунт,2,https://www.flashscore.ru.com/match/x4GPhKPQ/#/match-summary/match-summary,13:30,Пассаро Ф. (Ита),Дурасович В. (Нор),1.22,3.90
2Fe4M3ze,24/06,ЧЕЛЛЕНДЖЕР МУЖЧИНЫ - ОДИНОЧНЫЙ РАЗРЯД. Милан (Италия),грунт,2,https://www.flashscore.ru.com/match/2Fe4M3ze/#/match-summary/match-summary,15:30,Гиганте М. (Ита),Марожан Ф. (Вен),1.67,2.08
SUvtyfW4,24/06,ЧЕЛЛЕНДЖЕР МУЖЧИНЫ - ОДИНОЧНЫЙ РАЗРЯД. Оэйраш 3 (Португалия),грунт,2,https://www.flashscore.ru.com/match/SUvtyfW4/#/match-summary/match-summary,12:00,Рыбаков А. (Сша),Баньис Ф. (Арг),3.30,1.29
dj2mPt4O,24/06,ЧЕЛЛЕНДЖЕР МУЖЧИНЫ - ОДИНОЧНЫЙ РАЗРЯД. Оэйраш 3 (Португалия),грунт,2,https://www.flashscore.ru.com/match/dj2mPt4O/#/match-summary/match-summary,12:00,Утида К. (Япо),Гиртц М. (Бел),3.15,1.32
6el08aXa,24/06,ЧЕЛЛЕНДЖЕР МУЖЧИНЫ - ОДИНОЧНЫЙ РАЗРЯД. Оэйраш 3 (Португалия),грунт,2,https://www.flashscore.ru.com/match/6el08aXa/#/match-summary/match-summary,13:30,Коппеянс К. (Бел),Михальски Д. (Пол),1.72,2.01
dteOACzj,24/06,ЧЕЛЛЕНДЖЕР МУЖЧИНЫ - ОДИНОЧНЫЙ РАЗРЯД. Оэйраш 3 (Португалия),грунт,2,https://www.flashscore.ru.com/match/dteOACzj/#/match-summary/match-summary,13:30,Харри Н. (Чил),Жаке К. (Фра),1.19,4.20
QP4b7hW1,24/06,ЧЕЛЛЕНДЖЕР МУЖЧИНЫ - ПАРНЫЙ РАЗРЯД. Буэнос Айрес (Аргентина),грунт,2,https://www.flashscore.ru.com/match/QP4b7hW1/#/match-summary/match-summary,Неявка,Альварес Н./Делльен Веласко М.,Бейкер Б./Мехия Н.,-,-
42U6JCSf,24/06,ЧЕЛЛЕНДЖЕР МУЖЧИНЫ - ПАРНЫЙ РАЗРЯД. Буэнос Айрес (Аргентина),грунт,2,https://www.flashscore.ru.com/match/42U6JCSf/#/match-summary/match-summary,Неявка,Дескотте М./Лингуа Лавальен А. Л.,Гомес-Эррера К./Жазири М.,2.28,1.56
CEM17wUc,24/06,ЧЕЛЛЕНДЖЕР МУЖЧИНЫ - ПАРНЫЙ РАЗРЯД. Буэнос Айрес (Аргентина),грунт,2,https://www.flashscore.ru.com/match/CEM17wUc/#/match-summary/match-summary,19:00,Альварес Н./Делльен Веласко М.,Дескотте М./Лингуа Лавальен А. Л.,2.25,1.57
UZEckpiF,24/06,ЧЕЛЛЕНДЖЕР МУЖЧИНЫ - ПАРНЫЙ РАЗРЯД. Милан (Италия),грунт,2,https://www.flashscore.ru.com/match/UZEckpiF/#/match-summary/match-summary,12:00,Арнеодо Р./Эйссерик Ж.,Идальго Д./Родригес К.,1.76,1.95
rs5lehUR,24/06,ЧЕЛЛЕНДЖЕР МУЖЧИНЫ - ПАРНЫЙ РАЗРЯД. Милан (Италия),грунт,2,https://www.flashscore.ru.com/match/rs5lehUR/#/match-summary/match-summary,15:00,Ломакин Г./Манафов В.,Дардери Л./Ромболи Ф.,2.55,1.45
0boLkWik,24/06,ЧЕЛЛЕНДЖЕР МУЖЧИНЫ - ПАРНЫЙ РАЗРЯД. Оэйраш 3 (Португалия),грунт,2,https://www.flashscore.ru.com/match/0boLkWik/#/match-summary/match-summary,15:00,Гальдос С./Маргароли Л.,Гэллоуэй Р./Лоусон А.,2.25,1.57
4pmkHmAj,24/06,ЧЕЛЛЕНДЖЕР МУЖЧИНЫ - ПАРНЫЙ РАЗРЯД. Оэйраш 3 (Португалия),грунт,2,https://www.flashscore.ru.com/match/4pmkHmAj/#/match-summary/match-summary,15:00,Думбия С./Ребуль Ф.,Файзиев С./Карловский Е.,1.27,3.40
lIjvbF16,24/06,ITF МУЖЧИНЫ - ОДИНОЧНЫЙ РАЗРЯД. M15 Alkmaar (Нидерланды),грунт,2,https://www.flashscore.ru.com/match/lIjvbF16/#/match-summary/match-summary,14:00TKP,Эрхард М. (Фра),Де Кром М. (Нид),-,-
rujrcZGC,24/06,ITF МУЖЧИНЫ - ОДИНОЧНЫЙ РАЗРЯД. M15 Alkmaar (Нидерланды),грунт,2,https://www.flashscore.ru.com/match/rujrcZGC/#/match-summary/match-summary,16:00TKP,Фриберг К. (Шве),Хаукес М. (Нид),-,-
drfndgWI,24/06,ITF МУЖЧИНЫ - ОДИНОЧНЫЙ РАЗРЯД. M15 Alkmaar (Нидерланды),грунт,2,https://www.flashscore.ru.com/match/drfndgWI/#/match-summary/match-summary,19:00TKP,Соррентино Л. (Ита),Берреттини Дж. (Ита),1.83,1.83
jNWI6iLd,24/06,ITF МУЖЧИНЫ - ОДИНОЧНЫЙ РАЗРЯД. M15 Chiang Rai 6 (Таиланд),хард,2,https://www.flashscore.ru.com/match/jNWI6iLd/#/match-summary/match-summary,05:00TKP,Оти М. (Япо),Юнчаокете Б. (Кит),3.90,1.21
xvZU3k5F,24/06,ITF МУЖЧИНЫ - ОДИНОЧНЫЙ РАЗРЯД. M15 Chiang Rai 6 (Таиланд),хард,2,https://www.flashscore.ru.com/match/xvZU3k5F/#/match-summary/match-summary,05:00TKP,Сунь Ф. (Кит),Шароенфон Ю. (Таи),1.10,6.00
K2OZ29KL,24/06,ITF МУЖЧИНЫ - ОДИНОЧНЫЙ РАЗРЯД. M15 Chiang Rai 6 (Таиланд),хард,2,https://www.flashscore.ru.com/match/K2OZ29KL/#/match-summary/match-summary,06:30TKP,Стэтхэм Х.-Р. (Нзл),Самрей К. (Таи),1.85,1.85
UDVM5Bz3,24/06,ITF МУЖЧИНЫ - ОДИНОЧНЫЙ РАЗРЯД. M15 Chiang Rai 6 (Таиланд),хард,2,https://www.flashscore.ru.com/match/UDVM5Bz3/#/match-summary/match-summary,06:30TKP,Цуй Ц. (Кит),Навасирисрмбун Дж. (Таи),1.35,2.95
KOHEKYoO,24/06,ITF МУЖЧИНЫ - ОДИНОЧНЫЙ РАЗРЯД. M15 Kamen (Германия),грунт,2,https://www.flashscore.ru.com/match/KOHEKYoO/#/match-summary/match-summary,11:00,Геллер П. (Гер),Пихлер Д. (Авт),1.61,2.33
lK5pdYEL,24/06,ITF МУЖЧИНЫ - ОДИНОЧНЫЙ РАЗРЯД. M15 Kamen (Германия),грунт,2,https://www.flashscore.ru.com/match/lK5pdYEL/#/match-summary/match-summary,11:00,Крайнер Л. (Авт),Мёллекер Р. (Гер),-,-
SMhGJ1KD,24/06,ITF МУЖЧИНЫ - ОДИНОЧНЫЙ РАЗРЯД. M15 Kamen (Германия),грунт,2,https://www.flashscore.ru.com/match/SMhGJ1KD/#/match-summary/match-summary,11:00,Сабанин Я. (Рос),Келан С. (Пол),-,-
4tudvKBn,24/06,ITF МУЖЧИНЫ - ОДИНОЧНЫЙ РАЗРЯД. M15 Kamen (Германия),грунт,2,https://www.flashscore.ru.com/match/4tudvKBn/#/match-summary/match-summary,11:00,Ян Й. (Гер),Прехтель С. (Гер),-,-
rDBBT6ii,24/06,ITF МУЖЧИНЫ - ОДИНОЧНЫЙ РАЗРЯД. M15 Monastir 24 (Тунис),хард,2,https://www.flashscore.ru.com/match/rDBBT6ii/#/match-summary/match-summary,11:30TKP,Атман Т. (Фра),Хо Р. (Тайв),1.55,2.46
0v55AqiT,24/06,ITF МУЖЧИНЫ - ОДИНОЧНЫЙ РАЗРЯД. M15 Monastir 24 (Тунис),хард,2,https://www.flashscore.ru.com/match/0v55AqiT/#/match-summary/match-summary,11:30TKP,Дугаз А. (Тун),Те Р. (Кит),1.64,2.28
dAjy5NEj,24/06,ITF МУЖЧИНЫ - ОДИНОЧНЫЙ РАЗРЯД. M15 Monastir 24 (Тунис),хард,2,https://www.flashscore.ru.com/match/dAjy5NEj/#/match-summary/match-summary,11:30TKP,Мартин Д. (Кан),Ван Х. (Кит),1.94,1.86
M3AFSQ6c,24/06,ITF МУЖЧИНЫ - ОДИНОЧНЫЙ РАЗРЯД. M15 Monastir 24 (Тунис),хард,2,https://www.flashscore.ru.com/match/M3AFSQ6c/#/match-summary/match-summary,12:30TKP,Оуака А. (Тун),Вандермерш С. (Фра),1.68,2.20
bZhd6wfQ,24/06,ITF МУЖЧИНЫ - ОДИНОЧНЫЙ РАЗРЯД. M15 Raanana 2 (Израиль),хард,2,https://www.flashscore.ru.com/match/bZhd6wfQ/#/match-summary/match-summary,10:00TKP,Banerjee S. (Сша),Бодмер А. (Шва),2.11,1.65
KxaN1c2s,24/06,ITF МУЖЧИНЫ - ОДИНОЧНЫЙ РАЗРЯД. M15 Raanana 2 (Израиль),хард,2,https://www.flashscore.ru.com/match/KxaN1c2s/#/match-summary/match-summary,10:00TKP,Стромбахс Р. (Гер),Патаэль Б. (Изр),1.90,1.81
GA3i7JvK,24/06,ITF МУЖЧИНЫ - ОДИНОЧНЫЙ РАЗРЯД. M15 Raanana 2 (Израиль),хард,2,https://www.flashscore.ru.com/match/GA3i7JvK/#/match-summary/match-summary,11:00TKP,Кимхи О. (Изр),Goldenberg L. (Изр),1.30,3.60
EabR0HHm,24/06,ITF МУЖЧИНЫ - ОДИНОЧНЫЙ РАЗРЯД. M15 Raanana 2 (Израиль),хард,2,https://www.flashscore.ru.com/match/EabR0HHm/#/match-summary/match-summary,11:30TKP,Лешем Э. (Изр),Мерфи Б. (Вел),1.42,2.89
OdGyHT7o,24/06,"ITF МУЖЧИНЫ - ОДИНОЧНЫЙ РАЗРЯД. M15 South Bend, IN (США)",хард,2,https://www.flashscore.ru.com/match/OdGyHT7o/#/match-summary/match-summary,17:00,Кирхгаймер С. (Сша),Бангура С. (Сша),-,-
xK4m8aPD,24/06,"ITF МУЖЧИНЫ - ОДИНОЧНЫЙ РАЗРЯД. M15 South Bend, IN (США)",хард,2,https://www.flashscore.ru.com/match/xK4m8aPD/#/match-summary/match-summary,17:00,Шейн Р. (Сша),Корвин Ф. (Сша),-,-
0WSmxknG,24/06,"ITF МУЖЧИНЫ - ОДИНОЧНЫЙ РАЗРЯД. M15 South Bend, IN (США)",хард,2,https://www.flashscore.ru.com/match/0WSmxknG/#/match-summary/match-summary,17:00,Monday J. (Вел),Грегг П. (Сша),-,-
67YnQ0rF,24/06,"ITF МУЖЧИНЫ - ОДИНОЧНЫЙ РАЗРЯД. M15 South Bend, IN (США)",хард,2,https://www.flashscore.ru.com/match/67YnQ0rF/#/match-summary/match-summary,17:00,Tracy J. (Сша),Кипсон П. (Сша),-,-
YVgAfLwH,24/06,ITF МУЖЧИНЫ - ОДИНОЧНЫЙ РАЗРЯД. M25 Klosters (Швейцария),грунт,2,https://www.flashscore.ru.com/match/YVgAfLwH/#/match-summary/match-summary,10:00TKP,Палоши Ш. (Рум),Hornitschek N. (Гер),1.13,5.20
bD1ccNgb,24/06,ITF МУЖЧИНЫ - ОДИНОЧНЫЙ РАЗРЯД. M25 Klosters (Швейцария),грунт,2,https://www.flashscore.ru.com/match/bD1ccNgb/#/match-summary/match-summary,11:00TKP,Бертола Р. (Шва),Венгер Д. (Шва),2.49,1.54
QuXxwg8q,24/06,ITF МУЖЧИНЫ - ОДИНОЧНЫЙ РАЗРЯД. M25 Klosters (Швейцария),грунт,2,https://www.flashscore.ru.com/match/QuXxwg8q/#/match-summary/match-summary,11:00TKP,Копп С. (Авт),Ноймайер Л. (Авт),-,-
CG51ds94,24/06,ITF МУЖЧИНЫ - ОДИНОЧНЫЙ РАЗРЯД. M25 Klosters (Швейцария),грунт,2,https://www.flashscore.ru.com/match/CG51ds94/#/match-summary/match-summary,11:00TKP,Фон дер Шуленбург Дж. (Шва),Белуччи М. (Ита),2.77,1.45
A7DFj0id,24/06,ITF МУЖЧИНЫ - ОДИНОЧНЫЙ РАЗРЯД. M25 Montauban (Франция),грунт,2,https://www.flashscore.ru.com/match/A7DFj0id/#/match-summary/match-summary,13:00TKP,Бриан Дж. (Фра),Бертранд Р. (Фра),-,-
I9YzbraM,24/06,ITF МУЖЧИНЫ - ОДИНОЧНЫЙ РАЗРЯД. M25 Montauban (Франция),грунт,2,https://www.flashscore.ru.com/match/I9YzbraM/#/match-summary/match-summary,13:00TKP,Мпеши-Перрикар Дж. (Фра),Майо Г. (Фра),-,-
CWXvc2ES,24/06,ITF МУЖЧИНЫ - ОДИНОЧНЫЙ РАЗРЯД. M25 Montauban (Франция),грунт,2,https://www.flashscore.ru.com/match/CWXvc2ES/#/match-summary/match-summary,14:30TKP,Галак Н. (Блр),Бланше Ю. (Фра),-,-
WGEBitxj,24/06,ITF МУЖЧИНЫ - ОДИНОЧНЫЙ РАЗРЯД. M25 Montauban (Франция),грунт,2,https://www.flashscore.ru.com/match/WGEBitxj/#/match-summary/match-summary,19:00TKP,Де Схеппер К. (Фра),Легут Т. (Фра),-,-
4rENJbLr,24/06,ITF МУЖЧИНЫ - ОДИНОЧНЫЙ РАЗРЯД. M25 Mungia (Испания),грунт,2,https://www.flashscore.ru.com/match/4rENJbLr/#/match-summary/match-summary,11:00,Винтер Лопес Б. (Исп),Сантильян А. (Авс),-,-
jmEDeMu8,24/06,ITF МУЖЧИНЫ - ОДИНОЧНЫЙ РАЗРЯД. M25 Mungia (Испания),грунт,2,https://www.flashscore.ru.com/match/jmEDeMu8/#/match-summary/match-summary,11:00,Монтес де ла Торре И. (Исп),Гулин С. (Рос),-,-
bDHLg0AK,24/06,"ITF МУЖЧИНЫ - ОДИНОЧНЫЙ РАЗРЯД. M25 Tulsa, OK (США)",хард,2,https://www.flashscore.ru.com/match/bDHLg0AK/#/match-summary/match-summary,17:00,Кумар О. (Сша),Dostanic S. (Сша),-,-
vNRiy91M,24/06,"ITF МУЖЧИНЫ - ОДИНОЧНЫЙ РАЗРЯД. M25 Tulsa, OK (США)",хард,2,https://www.flashscore.ru.com/match/vNRiy91M/#/match-summary/match-summary,17:00,Нанда Г. (Сша),Heck H. (Сша),-,-
WIwMNk0e,24/06,"ITF МУЖЧИНЫ - ОДИНОЧНЫЙ РАЗРЯД. M25 Tulsa, OK (США)",хард,2,https://www.flashscore.ru.com/match/WIwMNk0e/#/match-summary/match-summary,17:00,Шимабукуро Ш. (Япо),Суини Д. (Авс),-,-
bmYUKx9J,24/06,"ITF МУЖЧИНЫ - ОДИНОЧНЫЙ РАЗРЯД. M25 Tulsa, OK (США)",хард,2,https://www.flashscore.ru.com/match/bmYUKx9J/#/match-summary/match-summary,17:00,Martin A. (Сша),Кассон М. (Сша),-,-
d6W0xeEe,24/06,ITF ЖЕНЩИНЫ - ОДИНОЧНЫЙ РАЗРЯД. W15 Alkmaar (Нидерланды),грунт,2,https://www.flashscore.ru.com/match/d6W0xeEe/#/match-summary/match-summary,13:00TKP,Геринг К. (Гер),Стивенс Л. (Нид),-,-
A9z5yFT1,24/06,ITF ЖЕНЩИНЫ - ОДИНОЧНЫЙ РАЗРЯД. W15 Alkmaar (Нидерланды),грунт,2,https://www.flashscore.ru.com/match/A9z5yFT1/#/match-summary/match-summary,13:00TKP,Хиндова Д. (Чех),Шолль К. (Сша),3.03,1.37
CEEm0b62,24/06,ITF ЖЕНЩИНЫ - ОДИНОЧНЫЙ РАЗРЯД. W15 Alkmaar (Нидерланды),грунт,2,https://www.flashscore.ru.com/match/CEEm0b62/#/match-summary/match-summary,14:30TKP,Нууди М. (Эст),Оляновская В. (Рос),1.41,2.75
tUURUXRL,24/06,ITF ЖЕНЩИНЫ - ОДИНОЧНЫЙ РАЗРЯД. W15 Bucharest (Румыния),грунт,2,https://www.flashscore.ru.com/match/tUURUXRL/#/match-summary/match-summary,10:00TKP,Билардо Ф. (Ита),Mester C. M. (Рум),1.15,4.80
